text,label
Miten sxe4 osaat nii hyvin suomee jos sun xe4idinkieli on kumminki englanti? Onks sul suomenkieliset vanhemmat tai jotai vai ootsxe4 vaa opiskellu ite tosi paljo suomee?,0
Sure AGK. Does the draft need to be updated to include the tweaks?,1
"I like yours better, it's less demeaning. This is pretty new to me... should I remove it or leave it?",1
"Yes, I can vouch for <url> since she taught me when I was doing my undergrad! :) Have all these been restored?",0
Okay thanks I'll try it! DId you choose the pictures yourself?,1
"Hello, Jeff79. Would you weigh in on the above linked discussion regarding an edit you made?",1
"Thanks. And, what about the <url> about ""he drowned"" not being reflexive in Spanish?",1
"Okay, I tagged <url> a hoax twice, but <url> has pointed out http://www.tylershoemakerracing.com/.  I can't remember exactly what the article said, but does it agree with the source?",0
"Not according to the history on <url>.  Can you give me a link to follow, please?",1
"I was starting bio...bio-something's talk page, telling him to make it an article, not a user page, and I saw that you wanted to delete it.  Why?",0
thank you very much for your patience and for listening. how do you think is the best way to resolve these issues?,1
"Thanks for your support. Could you check and give me your opinion on the debate at <url> and, in case you agree with me, ask Critzu to explain himself?",0
"If there are no objections by the end of the day (1600UTC), I'll overturn the ban. That sound ok?",0
"Yes, I apologize, my friend (I guess I have some kind of a phobia that you will forget about my posts :) ) I will wait as long as you want me to. Could you read Mir Harven's posts on talk page?",1
Mailing lists are so last century. What about a private wiki?,0
Hope you get the concerns worked out. Question: Why is the bot using <nowiki><sup>2</sup></nowiki> instead of xb2 ?,0
"I got some rather heated complaints that your userpage contains about three ""fair use"" images at the bottom of your userpage. Can you look into it?",0
"Hi there, it looks like the moving editor has added a bunch of references to the talk page supporting the fact Toto is no longer formally referred to as Moorland Totilas.  Do you think if we added one or more of the refs he's added on the talk page to the article we could move it back?",1
I rather got on my high-horse at <url>. Perhaps you can take a peek and tell me if my intuition has gone astray in this case of interpretation of <url>?,0
"Regarding your time setting, I'm a little unsure what you want to do - there are only two things you can change - the timezone offset from GMT, which you set at the bottom of the screen by selecting the correct offset for your location from the list - I'm guessing Asia/Calcutta would be about right, and the way the date/time is displayed, which you choose from the list of five options at the top of the screen. What problems are you having ?",1
Hi Gzuckier. Any reason why single brackets need a nowiki tag (eg as on <url>)?,0
"My rationale for nominating <url> for CSD as promotional was that the show has not yet aired, so an episode summary at this point sounds like a promotional leak. Was I being overzealous?",0
This is now ready for transfer. I will leave it up to you if that is OK?,1
"Hi DeltaQuad, Since several reviews have been done, can you review the version from the same date? 1 July 2010?",1
"Hey, I just tried to link to Marat Ayin and it came up as a red link. Do you know if we have an article on it and I'm just not using the right transliteration or do we really not have an article?",0
"Hi, <url> to <url> broke the templates.  Can you fix that, please?",1
The block you created on April 18th has expired and a new rash of vandalism has broken out.  Would you mind blocking this school for even longer than 1 month?,0
"In addition to xe1 xe2 xe3 xe0 xe7 xe9 xea xed xf3 xf4 xf5 xfa, I noticed that Portuguese uses - in the middle of words. When do you use -?",0
"I agree with Orlady here; full-protection, a fairly serious position when we're talking about an encyclopedia anyone can edit, is only to be taken out as a last (reasonable) resort. Since both participants to the dispute are now blocked, is there any reason for the protection to be necessary?",1
"Your bot's edits aren't being marked as such; that is, they still appear in my watchlist when I choose to hide bot edits. Could you do something about this?",0
I made a change to your user page. Is that the change you wanted?,1
"Fair enough. Shell, can I suggest wacking his userspace drafts while you're at it?",0
"Thanks; what should I do next time to make it easier, quicker?  Just let you know?",1
"OK, I retract this completely: the IP hopper in question should...well, I'm biting my tongue. Have you reported them for vandalism, with their half a dozen IP addresses?",0
"Hello, I'm just wondering how you have found out all the birthdates for the Coronation Street characters? Does it say somewhere?",0
"FYI, I found a unit representative, I think, see <url>. I directed him to your draft for the military reps, would you mind supporting him if you need, I am kindof wrapped up in several different things off wiki and on?",1
I think we're not going to convince each other today.  Thank you for the enjoyable debate :)  Should we just agree to disagree for now?,1
Im sorry to see that you withdrew. Maybe next time?,1
"The three readings given for that kanji are &#12395;&#12435; (nin), &#12375;&#12398;&#12406; (shinobu), and &#12375;&#12398;&#12403; (shinobi).  So what's the reading of this word &#19981;&#24525;?",0
I guess there's a connection to <url> too. Do you think that's cu worthy?,0
"(undent) The original legend had a green bar for ""claimed by India""... but I don't see any green areas in the map. Do you?",0
"I began to make an article for <url> but found that one already existed but was deleted. After reading the deletion log and seeing that it was speedy deleted for a7, I think I can write an article that establishes notability, but am I required to get administration approval before recreating a deleted article or can I just create it on my own?",0
"Sure, but what's the deal with fair use and cropping?  I thought the Zatanna one got removed?",0
Somehow...we appear to be the only administrators updating the queues on DYK and I'm still learning at this. How can we make the process more efficient/better?,0
"Spent the last half hr watching The Spangle Maker on utube. Is liz frazier hot, or is it just me?",0
Thanks for the edit.  Do you have any informaytion on <url> and artists associated with <url>?,1
Who do you think will be the next president? Do you have a favorite yet?,0
"I want to send you a private message, but you don't have an e-mail address registered with your Wikipedia account. How could I contact you?",1
"<person> on ""<url>"". What do you think?",0
"I can understand how rivers flow, but how do canals flow? Is it from the highest point to the lowest?",0
"It may very well have been a better candidate for a stub rather than a speedy deletion. I would rather not talk about this on another users talk page, if you would like to discuss if further could we continue any further posts on <url>?",1
"I'm sorry, but I don't see what you're talking about.  Could you be more specific?",1
"That's really nice! Did you decide against seeing vervandelt as dependent on ""sich""?",0
"They look like relatively normal new editor with lots of background and opinions on the Cherokee, but not much Wikipedia knowledge (yet), though it looks likely that they might be Bill John Baker.  Is that what you're afraid of?",0
"While half-inching a citation from <url> to use elsewhere, I was reminded what a good article it is. Are you planning to take it to FAC at any point?",0
"From the edit history to the template, it appears that your last edit has not been undone so hopefully this issue is resolved. You are both editors of between 1 and 2 years experience here, so perhaps a bit better communications would be a better approach in future?",1
"Back when the Nirvana article was a COTW (in like September I think) I started working out a ""Musical style"" section on a userpage, but never finished it. Would you like to help out with it?",1
"You may need to enable your own setting to allow E-mail too; I'm not sure. If so, maybe you can turn it on temporarily, so that you can send me one e-mail?",1
"Thanks for nuking that thing. While the page was still present, someone opened an <url>...could you please close it?",1
It should be deleted. Do you want to nominate it or should I?,0
"If not here, then where? If not now, then when?",0
"Hey how are you? Now I can't find you online, where are you lol?",1
I'm working on improving the references on Kulwicki's article to get more reliable ones. I've also worked on improving <url>'s article toward GA. Do you know much about drag racing?,1
"Hi, I've added a question to your RfA. Also, could you elaborate on how you will ''prevent'' vandalism?",1
Thanks for letting me know. btw on that page I found <person> but before adding that to the list I was wondering if the templatelist on the project should go so deep into detail or if it just stay Germany wide?,1
"Thanks for taking all that on....just wondering on the template if that Vancouver / North LM split vs Fraser Valley South LM split is something Elections BC cooked up; ""North"" and ""South"" just don't seem right geographically/compass-wise, it's more like ""West"" and East"".....I'm imagine there's reason to your rhyme; dito Vancouver Island/South Coast which is a-geographical somewhat if North Island is included (the Queen Charlotte Strait region is part of the Central Coast).  If those are divisions used by Elections BC I guess that's what it is, though....I can make some additions to various pages describing the changes relating to ridings they're made out of and waht areas are in/out in each case.....and since the districts were created in 2008, shouldn't hte title say that instead of 2009?",1
I like the image of the Finnish lighthouses. Do you know if it is for sale anywhere as a poster?,1
I used <url> as precedence. Thoughts?,0
"Well, I do have one question. If I were to come across a page that I would normally mark as a CSD- like copyright infringement, etc, as an admin can I just delete it or do I need to mark it CSD and ask another opinion?",0
"Also, someone suggested merging it with another hoax page. Why wasn't that option considered?",0
"I think I have a general idea what this is supposed to mean, but not nearly close enough to attempt a rewrite by myself. Are we talking about a piano trio sitting around ""naming"" trios that they might want to play, or record, or just playing the sort of game that parents use to keep young kids amused on a long trip (or did before there were TVs and movies inside cars)?",0
"Hello, Peripitus. Will you take a look at this discussion and reconsider the deletion of one image in particular (the deletion I take issue with)?",0
<url> It would be better if the content was not quite so pejorative. Perhaps a rewording?,0
I am not sure why <url> is not just in the article <url> as a straight table. Is there some chance the template might be used on another article?,0
The Indian collaboration of the week will be the <url> next week. Would you be interested in joining us to make it a Featured Article?,1
"Third, what picture then should go into the Harrison Ford infobox?  Would this one (Image:Harrison Ford 1) do it?",0
I'm baffled. What point is there being unblocked only to file an appeal that C has already decided to reject?,0
"Thanks; I was confused by the situation (indeed, I still am), so I had no idea what to do.  One more question: why did you protect Highspeed's talk?",0
I am looking to get <url> to <url> status. What do I need to include?,0
"I've ""finished"" the article now. But do you know if the commentary mentions anything more about the phrase, other than it being written by Ken Keeler?",0
why can't you use corporate authorship? if Deutsche Bank can claim ownership of those emails can't Charter 97 claim ownership of the picture?,0
I think he went on to become <url> which already has a larger article. Do you kow if this is true?,0
Mmm its a little difficult to see on the new one. How about the one on the right?,0
"So ''Junanci'' means ""Greeks""? In which language?",0
"Good point for the text, but can I also add the photos? They seem to be out of copyright, but maybe not?",1
"Sorry, I didn't know. I added a tag, are you able to delete it?",1
"So it would seem that the ideas underpinning the law of conservation of mass existed at the time (if not previously), Lavoisier and others were formulating the principle, it did not become a verified ""law"" until the nineteenth century, which subsequently was qualified in the twentieth century. Is that about right?",0
"I can certainly suggest to Isarig that 3RR is not an entitlement, and that dicussion is often the better approach. Would you like me to try to mediate the Karsh page?",1
"Thanks terribly for looking it up. Would it be alright for me to use the new source in Europe, economy section then?",0
"Further, one may ask why there is no proto-tumour-suppressor. Could it be because tumour-suppressors were discovered later, when mechanisms were better understood?",1
"This IP - 188.50.98.153, its intention seems to be language fundamentalism, gave a level-3 warning....Any way to protect this article so that only established users can edit it??",0
"King Kong is a notable legacy of Beauty and the Beast.  What should an article do besides say what the subject is notable for, explain the subject's legacy?",0
"You just made <url> to <url>, which I reverted.  Did I overlook a good reason for your action?",0
"Right from the first version you created, this article says she was born in both 1976 and 1985! Could you sort it out, please?",0
Can you help with this user: http://en.wikipedia.org/wiki/Special:Contributions/Wallak I suspect that it is sockpuppet of banned user Bonaparte and he vandalizing various articles related to Romanians and Vlachs. Can we do something about it?,0
"Elkman, there are other ways to take a Wikibreak. Can I help?",1
"Nice work, that explains it quite clearly! Any idea who came up with the scheme?",1
"I don't profess to be an expert on the <url>, but note that the Gaelic Wikipedia has ''xc0rcaibh'', redirected from ''Arcaibh''.  Are you certain it should be a short vowel?",0
I'll take a look. Can you give me an example?,0
"What's the best way to take this up? I can't remove it from him as I'm involved, ANI?",0
You asked for help? What help do you need?,0
Hello. I was wondering if any of the books you have can shed much more light on <url>?,1
"Greetings, sorry to bother you here... I have been using the MissingTopics tool for years, to generate <url> The last time I used it successfully was Nov 16.  Something must have changed in the algorhythms since then, because it will no longer read any page starting with an Amharic character... Is it broke?",1
You just built an article called Fort Fort Mitchel.  Did you mean to have two fort's in the title?,0
"Your block of the <url> article came immediately after three edits that blanked sourced content without any explanation. These edits were unrelated to the edit war that got the article blocked, so could you please to restore the content?",0
"Thanks for the infomative reply -- I wasn't really questioning your putting the image in the infobox; appearance-wise I don't think it makes much difference. It is better, though, I think, to have the thumbnail indicator -- Is it possible to have that inside the infobox?",1
These events are fictional. What real-world information can there be about them?,0
pls see my comments on your revert on the talk page.  Perhaps you'll consider undoing my revert?,1
Thanks for adding that pmc= support to <url>. I made a suggestion for further improvement in <url>; can you please follow up there if you have the time?,1
Sorry to bother you but theres a report on <url> regarding <url> which has been a target for IP vandalism. I'm only asking directly  because the vandalism is continuing and I'm close to not being able to fight it anymore under policy so can I ask if you could please issue the protection and revert the IP's vandalism back to my last revision?,1
I apologize if I have misunderstood.  Are you not an acknowledged devotee of Prem Rawat?,1
"Hello - someone moved <url> to a new title with diacritics - and a hyphen, which nobody in the talk page had ever discussed. How does one undo that?",0
My request to move the Jotated A (Cyrillic) article to A iotified has generated a bit of <url>.  I wondered if you wanted to express an opinion?,0
"Hello StuRat I'm mickey 63 please excuse me if I get the etiquette wrong I'm new to this type of discussion. I asked a question yesterday(18 March)if it was possible to transform desert into arable farmland,I received various answers one of which was interesting because it goes along with my own train of thought.Firstly, to construct a man made hole in a suitable place and then tow an iceberg to that place to make a lake.You would of course need a canal system to get the iceberg to the hole and for distribution,but is it possible?",0
Why were there 2 message bars at the top when i got new messages? Is that what it's supposed to do?,0
"Yes, sorry I didn't see the discussion.  How about moving it to a subpage of <url>, say <url>?",1
There is a QB at camp today wearing #1. I saw him in footage on NFL Network. Who is he?,0
"I'd have done it in half the time if I knew how to format cites, so might have had time to copyedit too. Now I need it moved to the correct title - where's a friendly admin when you need one?",0
"Ok. Thank you for clarifying. Could you be more specific as to what you are specifying as ""the claim"" so that I may find relevant information to refute?",1
I have been working on this with an expert in the field to fix this article.  Do you think we are making progress?,0
"Thanks from me, too &mdash; cheers! I don't suppose you could put copyright and source information on those images, though?",1
Same with the vandal over at <url>. I don't think enough people watch that page to get a consensus on protecting that page--what can be done in the meantime?,1
Very nice. How could I doubt you?,1
"Howdy Mattisse. Haven't I seen you on hockey articles, years ago?",1
The Olbermann thing is being discussed on the <url> talk page.  Do you have anything to add?,0
That is the standard ARBMAC (Arbitration related to some Macedonian and other Balkan countries) warning.  Still interested in accepting the deal?,0
"The previous edit made by <url> was sufficient. If she edits the article again, reverting your edit, can we leave it be, for the sake of tranquility?",0
"I see. This would explain No 1, what about 2-5?",0
"Somewhere I've got a Twins program from a few years ago that had a cover-story interview with Harmon Killebrew. Would that be a valid source, or would a game program's here-today-gone-tomorrow nature raise questions about it?",0
"How should we go about doing that?  We can't just take over the group, can we?",0
"Actually, it IS quote-mining when you provide a quote from an author that is the exact opposite of the primary meaning and intention of the author.  Let me ask you, then, what was the primary message of the Linde letter to the editor?",0
"Thanks. BTW, there aren't any others that I've missed, are there?",1
Stu: I have this terrible pain whenever I twist my arm around this way. What should I do?,0
"Certainly the work is out of copyright, and some of the neighboring volumes in the series are visible on archive.org (and I don't have trouble with other books on google generally).  I wonder if you know of any way, or could suggest any way, that I could get to see the downloaded pdf of Newcomb vol.6?",1
"Could you take a look at the article now and see whether your concerns (except the reorganization) have been addressed? If not, what is still missing, and what technical terms do you feel need explaining?",1
"I don't get the ""defaultsort"" edit you mention - can you link me to a specific edit showing this?  Also, if I rename the template will it be automatically changed on the relevant coaches' pages or do I need to do this myself?",0
"Dan, can you take a look at the last exchange regarding the 1952 election?  Looking at the citations, is there doubt in your mind that there was a deal, or at least that it has been widely suggested by reliable sources that there was a deal?",1
You liked my edit? Are there any other climate pages in New Jersey that need help?,1
It has been a pleasure working with you on the Burma campaign. What is your source for the Japanese information you have been adding as the books I have been reading on the subject are all from a British or American perspective?,1
"what do you think was the purpose of this Fesselballon? if it wasn't military, what was the point in shooting it down?",0
"|style=""vertical-align: middle; padding: 3px;"" | I've started the Badfinger wiki amd I need help.  You seem to know a lot about them, could you please help out?",1
The article was using the later White Ensign in any case (now corrected). How many other RN ships in service pre-1801 have the wrong flag shown?,0
"I just thought that it is nice when you are looking for RQ that you can find an algorithm that will do RQ, not QR.  It's fine if we just make a section about RQ in the QR article, is that ok with you?",1
I'm very impressed with your work getting Niagara County's NRHP list filled out with pictures and articles!  Did you take most of those new pictures yourself?,1
"The Italian and English rules are different from the Spanish. But if you think about it, would it make sense to list every reserve player who makes a first team appearance?",0
Looks good! Did you check out <url>?,1
"Hi, as the creator of this article, this made me nervous until I saw it was reverted. Can you tell me what was that all about ?",0
There's a vote at <url> to reinstate as the primary topic after a move from <url>. Have an opinion to share?,0
I went to <url> and couldn't find it. Can you provide a link?,1
"Well, I'll review it anyhow, and we'll see where we need to go.  Deal?",0
"First, the ""best wikipedia editor"", then the ""august Paul"". Gosh, ain't you blushing under that hat?",0
"Thanks, Wareh. Have to ask, Davey: why is the Circus Maximus article on your page called <url>?",1
Then no one ever sees that page? Isn't it the login page?,0
"Hello, csloat. What is your response to my suggestion <url>?",0
"He's clearly beyond the pale of Wikiquette, farther than nearly anything I've seen, what with this AFD thing and the claim that you and Mkdw ""blanked"" the talkpage and so on; see my latest on <url> which ironically enough I posted just before he began his latest onslaught; the US edition of Entertainment Tonight used H.N. tonight - to refer to Sundance, without mentioning the Canadian context at that festival, which of course the Canadian edition which follows it ''did''...but I could only chuckle because the Hollywood machine behind Entertainment Tonight, or that show's writers anyway, seem to use the term to mean anywhere in the cold; not even north of the border...anyway, seems to me that Yellowsnow needs a big spanking; but which area of <url> is the right one to use?",0
Problem solved! Aren't administrators handy?,1
<url>. Do you think it has any chance?,0
P m i meetin teddy & snowy today??,0
"However, I will admit that there are enough hits on Google about ""Fraudulent hoax"" that we could possibly make an article out of it. Is that ok with you?",0
"On another subject, have you finished the books I suggested? Want more?",1
The homeopathy article is protected. Can you get rid of the extra white space in the lead?,0
"Are the Maroon Berets the four Army commando brigades? If they're not part of the army, which service are they part of?",0
"Hi, do you mind if I move your hook to go live on 26/27th? The GLAM WIKI conference could do with being highlighed by a non US/UK hook?",1
"Do you have any thoughts on renaming the page to reflect that the notability (and most of the content) is about the labor dispute/takeover, etc. than the company itself?",0
"Reading the DYK criteria, I see that an inline reference must be placed immediately after the extraordinary fact being used as a hook, and I don't see anything extraordinary immediately before the inlines.  Could you shift an inline, or add more extraordinary bits?",0
I am happy to rewrite it but please explain to me how it is any different from the Warrior Lacrosse and STX pages? They don't have any links except to their own websites?,1
"Not sure how much the vote matters, though. Do you think this should be mentioned at the TPM talk page if the review results in a relisting?",0
As far as I know MathSci has not edited any race related articles. If you think he is breaking his promise perhaps you should bring it up with him?,0
I would like to nominate you so that you could become an administrator. Would you accept or not?,1
This is a toughy. Do you think it could be integrated with <url>?,0
"Is it a non-self-published, peer-reviewed source?  Is it cited by scholars as reliable?",0
Is it OK that I don't edit wikipedia? It's because lots of other people have done it but I don't want to so can I still go on?,0
Hi - I'm confused. I seem to have lost the note that you say I left on your page?,0
"Dougweller, I still don~t understand. Are you saying Antonio Rumeu de Armas is a primary source BUT Samuel Elliot Morison is not a primary source?",0
There is a very nice moving picture at <url> which illustrates the bisection method. Can we get it for our version?,1
I bow to your superior knowledge of Irish :-)  One question - the Irish Wikipedia is called Vikipedia? How so - there's no 'v' in the Irish alphabet?,0
"Hi there, you entered info in the bio of <url>, saying he is related to <url>. Do you have any more info on the specific relationship, and also how they were related to <url> ?",1
I beat you to it by about a minute.  Which would you like to remove?,0
"I'm curious: how do you make those beautiful coats of arms? Do you have a script that generates them from the heraldic descriptions, or do you make them by hand?",1
The anon is clearly in violation of the three-revert rule. Do you know where this can be reported?,0
"Okay, perhaps we need to initiate a task force to go and address issues on these lists.  I'm happy to participate or rubber-stamp... What do you think?",0
Hi Hektor. Could you please provide a rationale tag for this image?,1
"Thanks for the tips. But what was that something I heard somewhere about you leaving after getting Final Fantasy VII to FA, or something?",0
"She did so in Switzerland. What makes you think a photo that was deemed not to be a ""work"" in Switzerland was not a work in the U.S., where the threshold of originality is much lower?",0
"I'm now thinking the second primary topic on <url> should just serve as an entry, like what you did to the Street Fighter dab <url>. Thoughts?",0
"Hi, I see you are familiar with a sockpuppeter called <person>. Would you say that <person> is possibly him?",0
I'm afraid I don't know what you mean Arcayne. What comment?,1
"Hey again, more about categories - if we really need a <url>, it should be a sub-category of <url>, and then you don't need both categories on the same page, just the Justinian one. See?",0
"Can't confirm what <url>, because it isn't clarified in <url>. Thoughts?",0
"Hi, J.delanoy, I was just wondering why you did <url>. If in your opinion that text shouldn't be there, why not just delete it completely?",0
"I use Linux for all practical purposes too, but I have Windows on my laptop because the wireless card does not work with Linux. Are you in Moldova or abroad?",0
"There's been a slow revert war occurring between <url> and <url> over the Katja Kassin article and I've just left a strongly worded suggestion that they hash out their differences in the article's talk page. Could you keep an eye on the article for a day or two, just to make sure they stop reverting and start discussing?",1
"Call me a little dense.  Do you mean there has to be the same number of Songs, articles, albums, and bio's on the portal for the portal to work?",0
How r u doing? what are u upto these days?...what are your current contribs?,0
"After <url> <url>, all/most of the needs specified have been completed. Do you think its worth re-nominating <url> for FA or GA status?",0
"Good job, great article. Where did you get the idea, out of curiosity?",1
"Upon further thought, maybe I could look through lists of deleted articles to see if any interest me and see if I can bring them back (with adequate sourcing). Do you know anything about that process?",0
"Regarding <url>, <url>, <url>, <url>, <url> and <url>, may I redirect them? Should I leave the merge tag on the talk page?",1
"On that topic, not every DOS game on Wikipedia has a screenshot. Do you plan on taking any yourself?",0
"I am trying to use <url> but can't find ""Preview on first edit"" to set it and when I use the tool I can't find ""Start CommonsHelper"". Can you help?",0
"I was wondering why, within your first few edits, you could participate in AfDs and RfCs, and welcome yourself.  Are you a quick learner, or had you been editing anonymously for a while?",0
"I actually know nothing about karate, but you look to be doing a good job with your work, and I'm just here to say sorry really that some of your articles got deleted. Which artiles got deleted?",1
"Thanks for the <nowiki>{{For</nowiki> templates on Tkachyovs, they help a lot. Maybe in this case we should use the patronimics in the titles and have Alexander Tkachyov as a disambig?",1
"I did that already, a while back. Is there another one to block?",0
"Hey, Rcej! ;) Would you be up to reviewing <url>?",1
One last thought on groups claiming to be the FI - don't the <url>s claim to be the Fourth International?  Or perhaps it's just *a* Fourth International?,0
"<person> is dropping OR on various talk pages, including his own and his userpage - and linking his talk page to his blog. <url> or rather blogs <url> - not run into this sort of linking before, is there any guidance about it somewhere?",0
We've got few like this on the horizon and I'm not sure how to approach it. Do we default keep them?,0
"Hi, I was just curious as to why you seem to have vandalized <url> to say Gartnerpedia instead of Wikipedia.  Any reason for this?",0
I think it look tidier. What do you think?,0
"Is there any way to request a change to the citation template? For example, a <code>style=mla</code> parameter to render the values in MLA style?",0
What is your objection?  Would a split address your concerns?,0
"And in the future, I should just add to this topic, or should I create a new one at the bottom?  Aslo, can I contact you by editing my talk page?",0
"Apologies, I was busy prod'ding this article when you speedily deleted it, so I inadvertently re-created it.  Can you delete it again, please?",1
Could you please check over the article of <url>. I edited a couple of things and added a few images..could you reply your opinion please?,1
What if you just take the corresponding part from '' fand er sich in seinem Bett zu einem ungeheuren Ungeziefer verwandelt.''?,0
Thanks again.  Do you have any suggestions for how we might change the article to take the practical side of this into account with being (a) inaccurate or (b) overly technical?,1
"thank you. but, what should i do now?",0
"Since Maddieson has not himself done any work on Mazahua I would be interested in knowing which source he uses for his Mazahua data. could you put a reference to his references here at the talk page, just for  my curiosity?",0
"I noticed, that for users warned before, Huggle still uses level 1 warning. Is there anything I can do?",1
David Sprenkle was at the University of Illinois in 1982 (at least part of it) while I was there.  Were you there too?,1
Note however that <url> does not exist. Which page were you talking about in this case?,1
"Crimson, there is a discussion at <url> where we have implemented a new template for bot operators when their bot is blocked stating that it is in ''no way'' an indication or accusation of wrong doing on the operator's behalf. I'm sorry you have interpreted that way - would you be willing to re-consider your retirement?",1
"Vaguely connected, because I don't feel like starting a new section. Have you seen <url>?",0
Hi again. How do you become an administrator?,0
"<url> has lots of problems, not the least of which is a misspelled title. Do you recommend it be nominated for WP:PROD, or is there a better path to take?",0
"I've restored the histories of the userboxes; however, I would think it better to move them rather that cnp-move. Do you mind if I migrate these to your userspace for you?",1
Thank you for your answer. What are the sources for region 4 (Australia) release dates?,1
Can you look at this page <url> and tell me what you think. It has the vandal picture but wasn't edited today?,0
"Though your edit summaries say ""cat"" you seem to be on a mission against the word ""alumni"". Any reason for the purge?",0
"Hi, You may like to look at his page when you have time; I guess it typifies ""guys who want to disseminate info on the subject"" vs ""guys trying to clean dab pages"". Or am I missing something somewhere?",0
"I have no intention to prolong the discussion, but this has been simply to demonstrate that there may be different opinions. Since people have already advised you on numerous occasions to refrain from reverting, why not discussing first, rather than deleting straight away?",0
I remember your commenting on this about seven years ago.  What's your view today?,0
"I am sorry you ""don't like <url> tone"", but I have made scrupulous efforts to be entirely civil. Your opinion of my tone apart, would you care to respond to my points?",0
Nice to see you editing in article space! We have been chipping away at your compiled OBI list - can you believe it's almost done?,1
"Should the ""accessdate"" for the articles you found (thanks for that!) be 200''7''?",1
"I have reviewed your nomination for <url>, and still have a question. Could you reply at its nomination?",0
"I've tried expanding it a bit, and removed a (somewhat inaccurate) sentence that referred to the chemical structure of anthracyclines. Any better?",0
I think it's a great idea to get the CO3 community involved with keeping <url> correct and uptodate.  I shan't be there myself this year (clashes with various things) - would you be able to bring it up?,1
"Hey, i saw you added <person> some time ago to the pic page. I'm just curious, why do you want it to still be available here?",0
Great. How do I find those?,0
"Yeah, I agree. What's up with that?",0
"Thanks. Do you feel the information is ""weak"" or is it just too complex?",1
"What is the band's name, and has it received any coverage in third-party <url>? By the way, how did you find my talk page?",0
"Thanks. As an aside, since this did turn out to be factual, just very hard to source, do you think the community would countenance an unblock request from Blaabla if he accepted some strict unblock conditions (such as packing in the 'systemic bias' thing, discussing his edits in a less confrontational manner etc)?",1
"Well, which is the given name in <url>? And which is the surname?",0
"Hey, when do we add games for the EHF Champion League and the Basketball EuroLeague into the portal? And NFL every week?",0
"Hi Skully, I've been keeping an eye on your edits over the past few weeks, and I think you should be a admin. Is it alright if I nominated you to be an admin?",1
Hi. Are you ready to start the RfA?,0
"Just curious, how are articles marked for your bot to update their statistics? Is there a tag, or is it any player in a certain category, or...?",0
Just curious. Does the '''tab''' key move your cursor to the search box?,1
"Found this awesome shot of a <url>, but cannot figure out how to make the picture show on the English language <url> page. Any clues?",0
"Hi WeHope. Another small issue at the DYK nom page, could you take a look?",0
"A quick question, I'd like your opinion on something. Do you think I should put <url> GAN on hold or fail it?",1
"In <url>, you removed a cartoon image of Wendy Thomas that had been used in the infobox on her article. I'm not very familiar with the NFCC policy you cite, so I was wondering if you thought that giving a rationale on the image for use in that particular article would bring it up to specs?",0
Keeping a list of everything bad user:XXX did in your user space is neither constructive nor appropriate. Perhaps we should both focus on the many positive things to do rather than the very occasional misbehavior?,0
"Hi, I see you voted ""support"" but in the neutral section. Would you like to move that to the support section?",1
"And, by the way, shouldn't there have to be actual copyright VIOLATIONS (not just a lack of a machine-readable tag) to delete a photograph? Or are we so concerned with making our project bot-friendly that it doesn't matter if we lose really great images in the process?",0
Really? It wasn't that often was it?,0
"The major museums are in the nav box, but a casual reader might just read the section in the article; hence I think we should mention the major museums. Perhaps add another paragraph listing some of the smaller museums?",0
"Hi, do you have a nationality for ''Belpamela''? If so, would you add the relevant flag?",0
Still wondering and hoping. Rather not?,0
"I'm sorry, but that does not respond to my question at all. Should I take it to indicate a no?",0
"I'm kind of afraid to undo <url>, mainly because I have doubt in whether the nihongo template is necessary at all. Thoughts?",1
"Hey, I found <url> and at around 1:10, I think I can see the Backstreet Boys holding platinum discs (or double platinum, I'm not sure) for Backstreet's Back and Millennium. Can you please verify and is it possible to use this as a source for adding South African certifications?",1
I see you have a BugZilla account. How do you make it so it doesn't show your email to everybody?,0
I am not sure what are rules about GA in en.wiki but for me <url> is really outdated and it shouldn`t have GA sign. What you think?,0
Spam filter? Do you mean your post was reverted?,0
"Ok, I'd agree about <url> being better. Should I delete the other one (you could also tag it for speedy deletion as a mistake)?",0
"I found <url> which is completely unreferenced but I could not find any confirming sources. Is this a proper term, or even a hoax?",0
"But if there is no evidence that it has been downgraded, shouldn't it be kept as a Cat. 2?",0
"Do you still take photos in Jefferson Parish? If so, would it be alright if I posted some photo requests of some parish high schools?",1
"Hi, I think that you do a fantastic job on DELSORT. However, I was just wondering if, when you add to Schools, whether you would be good enough to add them to the appropriate section, please?",1
"Is it ok to use words like: here are some ""good"" or ""recommended"" reliable secondary sources?  Or does that have to be determined by consensus?",1
"<url> posted a wonderful grammatical analysis of the ""has/had"" thing, another editor agreed, so I'm thinking we should make another request for the change, using Bluewave's post as the basis.  What do you think?",1
"Hi.  Can you tell me why it's necessary for the article on the Greek goddess to be disambiguated, when <url> has only been designated as such for under 24 hours?",0
"How do I ""inform a Wikiproject""? I would have liked to do so in several articles, but is this not <url>?",0
Thanks for the ce's on Attachment therapy. Are you kindly undertaking the second opinion?,1
Dlaczego usunu0105u0142eu015b ze sku0142adu Kas(z?)aka?,0
"Correct me if i'm wrong, but isn't that ''also'' -- now -- an egregious violation of WP:NPA? As in: casually making false statements?",0
"I wasn't home, but I sent you an e-mail answering the questions asked. Did you receive it?",0
